brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist
15706_lilith-and-eve,Goddess Angel Eau De Parfum,107351,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79009-goddess-angel-eau-de-parfum,2023-10-26T07:14:31.281Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.5,6,"""star_long_wear"": 4.166666666666667; ""star_scent"": 4.666666666666667; ""star_value_for_money"": 4.666666666666667",6,3,0,3,36
15706_lilith-and-eve,Party Rocks Matte Makeup Setting Spray,107348,10,Rp 78.000,,https://www.sociolla.com/setting-spray/79006-party-rocks-matte-makeup-setting-spray,2023-10-26T07:12:50.629Z,Setting Spray,Makeup; Face; Setting Spray,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.8,2,"""star_long_wear"": 4.5; ""star_packaging"": 5; ""star_pigmentation"": 4.5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,75
15706_lilith-and-eve,Daisy Eau De Parfum,107344,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79002-daisy-eau-de-parfum,2023-10-26T07:10:54.737Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.833333333333333,4,"""star_long_wear"": 4.75; ""star_scent"": 5; ""star_value_for_money"": 4.75",4,0,0,4,67
15706_lilith-and-eve,Dream of Heaven Eau De Parfum,107349,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79007-dream-of-heaven-eau-de-parfum,2023-10-26T07:13:15.468Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.75,4,"""star_long_wear"": 4.75; ""star_scent"": 4.75; ""star_value_for_money"": 4.75",4,1,0,3,40
15706_lilith-and-eve,Fallen Angel Eau De Parfum,107350,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79008-fallen-angel-eau-de-parfum,2023-10-26T07:13:45.060Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.0,1,"""star_long_wear"": 3; ""star_scent"": 5; ""star_value_for_money"": 4",1,0,0,1,38
15706_lilith-and-eve,Night Demon Eau De Parfum,107353,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79011-night-demon-eau-de-parfum,2023-10-26T07:14:58.580Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,5.0,3,"""star_long_wear"": 5; ""star_scent"": 5; ""star_value_for_money"": 5",3,0,0,3,52
15706_lilith-and-eve,Black Opium Eau De Parfum,107345,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79003-black-opium-eau-de-parfum,2023-10-26T07:11:20.878Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.388888888888888,6,"""star_long_wear"": 4.333333333333333; ""star_scent"": 4.5; ""star_value_for_money"": 4.333333333333333",6,3,0,3,67
15706_lilith-and-eve,Forbidden Fruit Eau De Parfum,107347,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79005-forbidden-fruit-eau-de-parfum,2023-10-26T07:12:24.191Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.166666666666667,4,"""star_long_wear"": 4.5; ""star_scent"": 3.75; ""star_value_for_money"": 4.25",3,1,1,2,63
15706_lilith-and-eve,Loss of Innocence Extrait De Parfum,107354,30,Rp 198.000,,https://www.sociolla.com/eau-de-parfum/79012-loss-of-innocence-extrait-de-parfum,2023-10-26T07:15:19.260Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,0.0,0,,0,0,0,0,44
15706_lilith-and-eve,Garden of Eden Eau De Parfum,107346,10,Rp 78.000,,https://www.sociolla.com/eau-de-parfum/79004-garden-of-eden-eau-de-parfum,2023-10-26T07:11:46.171Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.666666666666667,3,"""star_long_wear"": 4.333333333333333; ""star_scent"": 5; ""star_value_for_money"": 4.666666666666667",3,0,0,3,46
15629_lilybyred,lilybyred Am9 to Pm9 Survival Penliner Natural,102941,30,Rp 180.000,"""01 #Matt Black"": 180000; ""02 #Matt Brown"": 180000; ""03 #Walnut Brown"": 180000",https://www.sociolla.com/eyeliner/74599-lilybyred-am9-to-pm9-survival-penliner,2023-03-21T04:18:36.178Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,46
15629_lilybyred,lilybyred Luv Beam Glow Veil,104279,40,Rp 210.000,"""02 #Holy Beam"": 210000; ""01 #Dreamy Beam"": 210000",https://www.sociolla.com/highlighter/75937-lilybyred-luv-beam-glow-veil,,Highlighter,Makeup; Face; Highlighter,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.866666666666667,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 4.666666666666667; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,1,0,2,482
15629_lilybyred,lilybyred Luv Beam Cheek Balm,106714,30,Rp 180.000,,https://www.sociolla.com/blush/78372-lilybyred-luv-beam-cheek-balm,2023-10-03T10:34:28.309Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.666666666666666,3,"""star_long_wear"": 4.333333333333333; ""star_packaging"": 5; ""star_pigmentation"": 4.666666666666667; ""star_texture"": 5; ""star_value_for_money"": 4.333333333333333",3,0,0,3,85
15629_lilybyred,lilybyred Mood Keyboard,106710,80,Rp 405.000,,https://www.sociolla.com/eyeshadow/78368-lilybyred-mood-keyboard,2023-10-03T10:30:53.464Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,113
15629_lilybyred,lilybyred Mood Liar Velvet Tint,102933,30,Rp 150.000,"""01 #Like Innocent Apple"": 150000; ""03 #Like Pure Apricot "": 150000; ""04 #Like Mellow Persimmon "": 150000; ""05 #Like Sentimental Plum"": 150000; ""06 #Like Fatal Pomegranate"": 150000",https://www.sociolla.com/lip-tint/74591-lilybyred-mood-liar-velvet-tint,2023-03-21T04:17:13.349Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.5200000000000005,5,"""star_long_wear"": 4.2; ""star_packaging"": 4.6; ""star_pigmentation"": 5; ""star_texture"": 4; ""star_value_for_money"": 4.8",5,2,1,2,154
15629_lilybyred,lilybyred Glassy Layer Fixing Tint,102932,30,Rp 150.000,"""03 #Kill Me Plum"": 150000; ""01 #Cheeky Peach"": 150000; ""02 #Berry Kitsch"": 150000; ""04 #Lively Nude"": 150000; ""09 #Youth Chili"": 150000; ""10 #Dear Mouve"": 150000; ""11 #Pear Play"": 150000; ""12 #Muscat Shower"": 150000; ""13 #Lychee Coin"": 150000",https://www.sociolla.com/lip-tint/74590-lilybyred-glassy-layer-fixing-tint,2023-03-06T04:36:55.173Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.64,20,"""star_long_wear"": 4.3; ""star_packaging"": 4.75; ""star_pigmentation"": 4.7; ""star_texture"": 4.9; ""star_value_for_money"": 4.55",19,4,1,15,468
15629_lilybyred,lilybyred Luv Beam Cheek(AD),102937,30,Rp 180.000,"""04 #Selfie Red"": 180000; ""01 #Loveable Coral"": 180000; ""02 #Dollish Rose "": 180000; ""03 #Flush Orange"": 180000; ""05 #French Marsala"": 180000",https://www.sociolla.com/blush/74595-lilybyred-luv-beam-cheek-ad,2023-03-21T04:20:38.416Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.7272727272727275,22,"""star_long_wear"": 4.545454545454546; ""star_packaging"": 5; ""star_pigmentation"": 4.7272727272727275; ""star_texture"": 4.7272727272727275; ""star_value_for_money"": 4.636363636363637",22,6,1,15,958
15629_lilybyred,lilybyred Little Bitty Moment Shadow,104285,30,Rp 150.000,"""01 #Romantic Moment"": 150000; ""03 #Cheerful Moment"": 150000; ""04 #Dreamy Moment"": 150000; ""05 #Mellow Moment"": 150000; ""06 #Cozy Moment"": 150000; ""08 #Loving Moment"": 150000; ""09 #Icy Moment"": 150000; ""10 #Chilly Moment"": 150000",https://www.sociolla.com/eyeshadow/75943-lilybyred-little-bitty-moment-shadow,2023-06-06T08:22:47.541Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.75,4,"""star_long_wear"": 5; ""star_packaging"": 4.75; ""star_pigmentation"": 4.75; ""star_texture"": 5; ""star_value_for_money"": 4.25",4,1,0,3,326
15629_lilybyred,lilybyred Skinny Mes Brow Mascara,104280,30,Rp 150.000,"""03 #DarkBrown"": 150000",https://www.sociolla.com/eyebrows/75938-lilybyred-skinny-mes-brow-mascara,,Eyebrows,Makeup; Eyes; Eyebrows,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,32
15629_lilybyred,lilybyred Smiley Aegyosal Eyeliner,106715,30,Rp 165.000,,https://www.sociolla.com/eyeliner/78373-lilybyred-smiley-aegyosal-eyeliner,2023-10-03T10:34:48.635Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,75
15629_lilybyred,lilybyred Am9 to Pm9 Infinite Mascara,106713,40,Rp 225.000,,https://www.sociolla.com/mascara/78371-lilybyred-am9-to-pm9-infinite-mascara,2023-10-03T10:33:15.214Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,14
15629_lilybyred,lilybyred Hard Flat Brow Pencil,106712,30,Rp 150.000,,https://www.sociolla.com/eyebrows/78370-lilybyred-hard-flat-brow-pencil,2023-10-03T10:32:53.015Z,Eyebrows,Makeup; Eyes; Eyebrows,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,9
15629_lilybyred,lilybyred Juicy Liar Water Tint,102935,30,Rp 150.000,"""03 #Like Plum Martini"": 150000; ""04 #Like Blackberry Tequila"": 150000; ""06 #Like Lychee Sangria"": 150000",https://www.sociolla.com/lip-tint/74593-lilybyred-juicy-liar-water-tint,2023-03-21T04:17:57.690Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.6,3,"""star_long_wear"": 4.333333333333333; ""star_packaging"": 5; ""star_pigmentation"": 4.666666666666667; ""star_texture"": 4.666666666666667; ""star_value_for_money"": 4.333333333333333",3,1,0,2,62
15629_lilybyred,lilybyred Starry Eyes Am9 to Pm9 Gel Eyeliner,102939,20,Rp 135.000,"""02 #Glam Mocha"": 135000; ""04 #Gold Pink"": 135000; ""05 #Mellow Coral"": 135000; ""07 #Matt Brown"": 135000; ""10 #Shine Gold"": 135000",https://www.sociolla.com/eyeliner/74597-lilybyred-starry-eyes-am9-to-pm9-gel-eyeliner,2023-03-21T04:20:04.117Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.9,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",2,1,0,1,137
15629_lilybyred,lilybyred Am9 to Pm9 Survival Colorcara,102936,30,Rp 180.000,"""02 #Rosy Brown"": 180000; ""04 #Mocha Brown"": 180000; ""05 #Black Brown"": 180000",https://www.sociolla.com/mascara/74594-lilybyred-am9-to-pm9-survival-colorcara,2023-03-21T04:18:25.570Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.95,4,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.75",4,0,0,4,182
15629_lilybyred,lilybyred Magnet Fit Liquid Concealer,102938,30,Rp 165.000,"""21 #Nude Fit"": 165000",https://www.sociolla.com/concealer/74596-lilybyred-magnet-fit-liquid-concealer,2023-03-21T04:21:00.878Z,Concealer,Makeup; Face; Concealer,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,166
15629_lilybyred,lilybyred Skinny Mes Brow Pencil,102943,20,Rp 120.000,"""03 #Dark Brown"": 120000; ""04 #Gray Brown"": 120000",https://www.sociolla.com/eyeshadow/74601-lilybyred-skinny-mes-brow-pencil,2023-03-21T04:19:23.344Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.933333333333334,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 4.666666666666667; ""star_value_for_money"": 5",3,0,0,3,37
15629_lilybyred,lilybyred Bloody Liar Coating Tint,102934,30,Rp 150.000,"""01 #Like Shy Peach"": 150000; ""06 #Like Ripened Cherry"": 150000; ""10 #Like Cherry Yogurt"": 150000; ""11 #Like Peach Sherbet"": 150000",https://www.sociolla.com/lip-tint/74592-lilybyred-bloody-liar-coating-tint,2023-03-21T04:17:33.551Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.933333333333334,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,0,0,3,64
15629_lilybyred,lilybyred Mood it Palette,102942,50,Rp 255.000,"""02 #Bloom it"": 255000; ""01 #Shade it"": 255000; ""03 #Mute it"": 255000",https://www.sociolla.com/eyeshadow/74600-lilybyred-mood-it-palette,2023-03-21T04:19:06.968Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,134
15629_lilybyred,lilybyred Romantic Liar Mousse Tint,104277,30,Rp 150.000,,https://www.sociolla.com/lip-tint/75935-lilybyred-romantic-liar-mousse-tint,,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.8,2,"""star_long_wear"": 4.5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",2,0,0,2,50
15629_lilybyred,lilybyred Mood Cheat Kit,104273,80,Rp 405.000,,https://www.sociolla.com/eyeshadow/75931-lilybyred-mood-cheat-kit,2023-06-06T08:11:17.132Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,140
15629_lilybyred,2 Pcs Lilybyred Am9 to Pm9 Survival Gel Eyeliner - bebas pilih shade,106108,50,Rp 270.000,,https://www.sociolla.com/eyeliner/77766-2-pcs-lilybyred-am9-to-pm9-survival-gel-eyeliner-bebas-pilih-shade,2023-08-22T04:00:39.560Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,3
15629_lilybyred,2 Pcs Lilybyred Am9 to Pm9 Survival Slim Gel Eyeliner - Matt Brown,106109,50,Rp 270.000,,https://www.sociolla.com/eyeliner/77767-isi-bundle-2-pcs-lilybyred-am9-to-pm9-survival-slim-gel-eyeliner-matt-brown,2023-08-22T04:00:57.922Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,2
15629_lilybyred,Smiley Lip Blending Stick,108018,30,Rp 180.000,,https://www.sociolla.com/lip-liner/79676-smiley-lip-blending-stick,2023-10-19T03:37:20.908Z,Lip Liner,Makeup; Lips; Lip Liner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,3
15629_lilybyred,lilybyred Starry Eyes Am9 to Pm9 Slim Gel Eyeliner,102940,20,Rp 135.000,"""01 #Matt Black"": 135000; ""02 #Matt Brown"": 135000; ""03 #Walnut Brown"": 135000",https://www.sociolla.com/eyeliner/74598-lilybyred-starry-eyes-am9-to-pm9-slim-gel-eyeliner,2023-03-21T04:19:46.020Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,56
821_liplapin,Lip Scrub Cotton Candy,72502,0,Rp 42.000,"""15 gr"": 42000",https://www.sociolla.com/juicy-skin-makeup-look-under-100k/25682-lip-scrub-cotton-candy,,Lip Scrub,Skincare; Lip Care; Lip Scrub,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.342608674675544,441,"""star_effectiveness"": 4.297872340425532; ""star_packaging"": 4.421768707482993; ""star_texture"": 4.213151927437642; ""star_value_for_money"": 4.437641723356009",380,164,61,216,2101
821_liplapin,Lip Scrub Marshmallow,72503,0,Rp 42.000,"""15 gr"": 42000",https://www.sociolla.com/lip-care/25683-lip-scrub-marshmallow,,Lip Scrub,Skincare; Lip Care; Lip Scrub,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.4357326902748415,352,"""star_effectiveness"": 4.438953488372093; ""star_packaging"": 4.4289772727272725; ""star_texture"": 4.355113636363637; ""star_value_for_money"": 4.519886363636363",313,100,37,215,1571
821_liplapin,Tinted Lip Balm Red Rose,72515,10,Rp 58.000,,https://www.sociolla.com/lip-balm/25695-tinted-lip-balm-red-rose,,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.374874989456942,557,"""star_effectiveness"": 4.302013422818792; ""star_packaging"": 4.351885098743267; ""star_texture"": 4.4631956912028725; ""star_value_for_money"": 4.382405745062837",493,154,69,334,3761
821_liplapin,Tinted Lip Balm Cocoa Butter,72518,10,Rp 58.000,"""10 gr"": 58000",https://www.sociolla.com/default-category/25698-tinted-lip-balm-cocoa-butter,2022-12-22T17:51:15.601Z,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.454672375279225,158,"""star_effectiveness"": 4.470588235294118; ""star_packaging"": 4.360759493670886; ""star_texture"": 4.449367088607595; ""star_value_for_money"": 4.537974683544304",145,49,17,92,801
821_liplapin,Lip Scrub Bubble Gum,72507,0,Rp 42.000,"""15 gr"": 42000",https://www.sociolla.com/lip-scrub/25687-lip-scrub-bubble-gum,2023-01-17T12:14:01.797Z,Lip Scrub,Skincare; Lip Care; Lip Scrub,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.436688642095483,485,"""star_effectiveness"": 4.377682403433476; ""star_packaging"": 4.527835051546392; ""star_texture"": 4.334020618556701; ""star_value_for_money"": 4.507216494845361",435,189,43,253,2783
821_liplapin,Moist Lip Set,84759,20,Rp 100.000,,https://www.sociolla.com/skincare/56417-moist-lip-ramadhan-set,,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,944
821_liplapin,Lip Tint Glaze,92633,10,Rp 99.000,"""3ml"": 99000",https://www.sociolla.com/lip-tint/64291-lip-tint-glaze,2023-03-18T13:18:26.471Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.622222222222223,45,"""star_long_wear"": 4.644444444444445; ""star_packaging"": 4.4222222222222225; ""star_pigmentation"": 4.7555555555555555; ""star_texture"": 4.644444444444445; ""star_value_for_money"": 4.644444444444445",44,16,3,26,565
821_liplapin,Hydrating Strawberry Set,84760,20,Rp 100.000,,https://www.sociolla.com/skin-care-set/56418-hydrating-strawberry-set,,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",2,1,0,1,536
821_liplapin,Lip Scrub Peach,72510,0,Rp 42.000,"""15 gr"": 42000",https://www.sociolla.com/lip-care/25690-lip-scrub-peach,,Lip Scrub,Skincare; Lip Care; Lip Scrub,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.3577297626293365,217,"""star_effectiveness"": 4.30188679245283; ""star_packaging"": 4.377880184331797; ""star_texture"": 4.276497695852535; ""star_value_for_money"": 4.474654377880184",191,75,29,113,498
821_liplapin,Tinted Lip Balm Strawberry Kiss,72516,10,Rp 58.000,"""10 gr"": 58000",https://www.sociolla.com/lip-balm/25696-tinted-lip-balm-strawberry-kiss,2023-01-24T09:34:33.291Z,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.569444444444445,226,"""star_effectiveness"": 4.777777777777778; ""star_packaging"": 4.371681415929204; ""star_texture"": 4.566371681415929; ""star_value_for_money"": 4.561946902654867",212,62,13,151,1653
821_liplapin,Lip Scrub Green Tea,72505,0,Rp 42.000,"""15 gr"": 42000",https://www.sociolla.com/lip-care/25685-lip-scrub-green-tea,,Lip Scrub,Skincare; Lip Care; Lip Scrub,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.263576357635763,101,"""star_effectiveness"": 4.242424242424242; ""star_packaging"": 4.366336633663367; ""star_texture"": 4.099009900990099; ""star_value_for_money"": 4.346534653465347",79,34,22,45,404
821_liplapin,Lip Scrub Strawberry,72504,0,Rp 42.000,"""15 gr"": 42000",https://www.sociolla.com/lip-care/25684-lip-scrub-strawberry,,Lip Scrub,Skincare; Lip Care; Lip Scrub,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.440436241610739,298,"""star_effectiveness"": 4.359060402684563; ""star_packaging"": 4.456375838926174; ""star_texture"": 4.432885906040268; ""star_value_for_money"": 4.5134228187919465",268,94,32,172,1258
14867_looke-cosmetics,Holy Lash Elixir,72972,30,Rp 187.000,,https://www.sociolla.com/mascara/26152-holy-lash-elixir-hades,,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.700980392156863,204,"""star_long_wear"": 4.764705882352941; ""star_packaging"": 4.848039215686274; ""star_pigmentation"": 4.720588235294118; ""star_texture"": 4.681372549019608; ""star_value_for_money"": 4.490196078431373",197,32,7,165,1393
14867_looke-cosmetics,Celebrating the new cushion,104872,70,Rp 365.000,,https://www.sociolla.com/makeup-palettes-set/76530-celebrating-the-new-cushion,2023-06-06T08:31:14.873Z,Makeup Palettes & Set ,Makeup; Makeup Palettes & Set; Makeup Palettes & Set ,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money;is_star_long_wear;is_star_pigmentation,0.0,0,,0,0,0,0,0
14867_looke-cosmetics,Perfect Complexion Kit,87845,110,Rp 594.000,,https://www.sociolla.com/makeup-palettes-set/59503-perfect-complexion-kit,,Cushion,Makeup; Face; Cushion,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,67
14867_looke-cosmetics,Simple Complexion Kit,87844,110,Rp 577.500,,https://www.sociolla.com/default-category/59502-simple-complexion-kit,,Cushion,Makeup; Face; Cushion,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,100
125_loreal-paris,Extraordinary Oil Gold,68332,30,Rp 179.000,"""100 ml"": 179000",https://www.sociolla.com/hair-oil/10199-extraordinary-oil-gold,2022-05-01T23:43:08.323Z,Hair Oil,Hair Care; Hair Treatment; Hair Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.658850493653032,2827,"""star_effectiveness"": 4.717207334273625; ""star_packaging"": 4.702750352609309; ""star_texture"": 4.711212976022567; ""star_value_for_money"": 4.504231311706629",2765,391,78,2367,10679
125_loreal-paris,Infallible Matte Resistance Liquid Lipstick,106626,20,Rp 139.000,,https://www.sociolla.com/lip-cream/78284-infallible-matte-resistance-liquid-lipstick,2023-10-05T15:01:37.309Z,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.8,16,"""star_long_wear"": 4.8125; ""star_packaging"": 4.875; ""star_pigmentation"": 4.8125; ""star_texture"": 4.8125; ""star_value_for_money"": 4.6875",16,1,0,15,76
125_loreal-paris,Extraordinary Oil Pink Hair Serum,19123,30,Rp 179.000,"""100 ml"": 179000",https://www.sociolla.com/hair-serum/8691-extraordinary-oil-pink,2022-10-31T07:29:03.591Z,Hair Serum,Hair Care; Hair Treatment; Hair Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.624857305936073,1752,"""star_effectiveness"": 4.6478310502283104; ""star_packaging"": 4.655251141552512; ""star_texture"": 4.700342465753424; ""star_value_for_money"": 4.496004566210046",1696,264,64,1424,5128
125_loreal-paris,Infallible 24H Fresh Wear Powder Foundation,101784,30,Rp 169.000,"""#20 Ivory"": 169000; ""#120 Vanilla"": 169000; ""#130 True Beige"": 169000; ""#140 Golden Beige"": 169000; ""#220 Sand"": 169000; ""#245 Golden Honey"": 169000",https://www.sociolla.com/cake-foundation/73442-infallible-24h-fresh-wear-powder-foundation,2023-01-25T08:13:03.932Z,Cake Foundation,Makeup; Face; Cake Foundation,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.634615384615385,52,"""star_long_wear"": 4.673076923076923; ""star_packaging"": 4.538461538461538; ""star_pigmentation"": 4.730769230769231; ""star_texture"": 4.6923076923076925; ""star_value_for_money"": 4.538461538461538",50,12,2,38,593
